21:28:03 INFO  manager.ApplicationManager - Chrome Driver was opened
21:28:08 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
21:28:08 INFO  TestBase - Starts test with name : DeleteOneContactSuccessHomeWork
21:28:08 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
21:28:11 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
21:28:11 INFO  manager.MyListener - List size is -->0
21:28:11 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
21:28:11 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
21:28:12 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
21:28:12 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
21:28:12 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
21:28:12 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
21:28:12 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
21:28:12 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
21:28:13 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:28:16 INFO  manager.MyListener - After Find Elements By -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:28:16 INFO  manager.MyListener - List size is -->0
21:28:16 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:28:16 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:28:16 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:28:16 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:28:16 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:28:16 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:28:16 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:28:16 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:28:16 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:28:16 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:28:17 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
21:28:17 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
21:28:17 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
21:28:17 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
21:28:17 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
21:28:17 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
21:28:18 INFO  manager.HelperBase - Provider added contact --> Contact(name=Gigi, lastName=Buffon, email=buffon@mail.it119, phone=+39574123119, address=Parma, description=Goalkeeper)
21:28:18 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:28:18 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:28:18 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:28:18 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:28:18 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:28:18 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:28:19 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:28:19 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:28:19 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:28:19 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:28:19 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
