16:07:23 INFO  manager.ApplicationManager - Chrome Driver was opened
16:07:26 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
16:07:27 INFO  TestBase - Starts test with name : loginSuccessDataProvider
16:07:27 INFO  TestBase - starts test if authorizated user
16:07:27 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:07:30 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:07:30 INFO  manager.MyListener - List size is -->0
16:07:30 INFO  TestBase - User login with data: email noa@gmail.com and password: Nnoa12345$
16:07:30 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
16:07:30 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
16:07:30 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Email']
16:07:30 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Email']
16:07:30 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
16:07:31 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
16:07:31 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
16:07:31 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
16:07:31 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:07:32 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:07:32 INFO  manager.MyListener - List size is -->1
16:07:32 INFO  TestBase - Assert passed 'is logged'
16:07:32 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='HOME']
16:07:32 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='HOME']
16:07:35 INFO  TestBase - Starts test with name : loginSuccessDataProvider
16:07:35 INFO  TestBase - starts test if authorizated user
16:07:35 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:07:35 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:07:35 INFO  manager.MyListener - List size is -->1
16:07:35 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button
16:07:35 INFO  manager.MyListener - After Find Element By -->By.xpath: //button
16:07:35 INFO  TestBase - test was needed in logout status
16:07:35 INFO  TestBase - User login with data: email noa@gmail.com and password: Nnoa12345$
16:07:35 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
16:07:35 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
16:07:35 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Email']
16:07:35 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Email']
16:07:35 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
16:07:35 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
16:07:35 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
16:07:35 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
16:07:35 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:07:36 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:07:36 INFO  manager.MyListener - List size is -->1
16:07:36 INFO  TestBase - Assert passed 'is logged'
16:07:36 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='HOME']
16:07:36 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='HOME']
16:07:38 INFO  TestBase - Starts test with name : loginSuccessDataProvider
16:07:38 INFO  TestBase - starts test if authorizated user
16:07:38 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:07:38 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:07:38 INFO  manager.MyListener - List size is -->1
16:07:38 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button
16:07:38 INFO  manager.MyListener - After Find Element By -->By.xpath: //button
16:07:38 INFO  TestBase - test was needed in logout status
16:07:38 INFO  TestBase - User login with data: email noa@gmail.com and password: Nnoa12345$
16:07:38 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
16:07:38 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
16:07:38 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Email']
16:07:38 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Email']
16:07:39 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
16:07:39 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
16:07:39 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
16:07:39 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
16:07:39 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:07:40 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:07:40 INFO  manager.MyListener - List size is -->1
16:07:40 INFO  TestBase - Assert passed 'is logged'
16:07:40 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='HOME']
16:07:40 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='HOME']
