20:15:12 INFO  manager.ApplicationManager - Chrome Driver was opened
20:15:17 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
20:15:17 INFO  TestBase - Starts test with name : loginSuccess
20:15:17 INFO  TestBase - starts test if authorizated user
20:15:17 INFO  manager.MyListener - Before Find Elements -->By.xpath: //button
20:15:20 INFO  manager.MyListener - After Find Elements -->By.xpath: //button
20:15:20 INFO  manager.MyListener - List size is -->0
20:15:20 INFO  manager.MyListener - Before Find Element -->By.xpath: //a[@href='/login']
20:15:20 INFO  manager.MyListener - After Find Element -->By.xpath: //a[@href='/login']
20:15:21 INFO  manager.MyListener - Before Find Element -->By.xpath: //input[@placeholder='Email']
20:15:21 INFO  manager.MyListener - After Find Element -->By.xpath: //input[@placeholder='Email']
20:15:21 INFO  manager.MyListener - Before Find Element -->By.xpath: //input[@placeholder='Password']
20:15:21 INFO  manager.MyListener - After Find Element -->By.xpath: //input[@placeholder='Password']
20:15:21 INFO  TestBase - user with email--> noa@gmail.com and password --> Nnoa12345$
20:15:21 INFO  manager.MyListener - Before Find Element -->By.xpath: //button[normalize-space()='Login']
20:15:21 INFO  manager.MyListener - After Find Element -->By.xpath: //button[normalize-space()='Login']
20:15:21 INFO  manager.MyListener - Before Find Elements -->By.xpath: //button
20:15:24 INFO  manager.MyListener - After Find Elements -->By.xpath: //button
20:15:24 INFO  manager.MyListener - List size is -->0
20:15:24 INFO  manager.MyListener - Before Find Element -->By.xpath: //a[.='HOME']
20:15:24 INFO  manager.MyListener - After Find Element -->By.xpath: //a[.='HOME']
