21:15:42 INFO  manager.ApplicationManager - Chrome Driver was opened
21:15:45 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
21:15:46 INFO  TestBase - Starts test with name : DeleteOneContactSuccessClassWork
21:15:46 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
21:15:49 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
21:15:49 INFO  manager.MyListener - List size is -->0
21:15:49 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
21:15:49 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
21:15:49 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
21:15:49 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
21:15:49 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
21:15:49 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
21:15:50 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
21:15:50 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
21:15:50 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:15:51 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:15:51 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:15:51 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:15:51 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:15:51 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:15:51 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:15:51 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:15:51 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:15:51 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:15:52 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
21:15:52 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
21:15:52 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
21:15:52 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
21:15:52 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
21:15:52 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
21:15:52 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:15:52 INFO  manager.MyListener - After Find Elements By -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:15:52 INFO  manager.MyListener - List size is -->1
21:15:52 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:15:53 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:15:53 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:15:53 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:15:53 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:15:53 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:15:53 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:15:53 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:15:53 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:15:53 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:15:54 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
21:15:54 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
21:15:54 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
21:15:54 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
21:15:54 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
21:15:54 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
21:15:55 INFO  manager.HelperBase - Provider added contact --> Contact(name=Gigi, lastName=Buffon, email=buffon@mail.it123, phone=+39574123123, address=Parma, description=Goalkeeper)
21:15:55 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:15:55 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:15:55 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:15:55 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:15:56 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:15:56 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:15:56 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:15:56 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:15:56 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:15:56 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:15:56 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
21:15:56 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
21:15:57 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
21:15:57 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
21:15:57 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
21:15:57 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
21:15:58 INFO  manager.HelperBase - Provider added contact --> Contact(name=Gigi, lastName=Buffon, email=buffon@mail.it127, phone=+39574123127, address=Parma, description=Goalkeeper)
21:15:58 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:15:58 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:15:58 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:15:58 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:15:58 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:15:58 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:15:59 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:15:59 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:15:59 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:15:59 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:15:59 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
21:16:00 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
21:16:00 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
21:16:00 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
21:16:00 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
21:16:00 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
21:16:01 INFO  manager.HelperBase - Provider added contact --> Contact(name=Gigi, lastName=Buffon, email=buffon@mail.it156, phone=+39574123156, address=Parma, description=Goalkeeper)
21:16:01 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:16:01 INFO  manager.MyListener - After Find Elements By -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:16:01 INFO  manager.MyListener - List size is -->1
21:16:01 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM h3
21:16:02 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM h3
21:16:02 INFO  manager.MyListener - List size is -->12
21:16:02 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:16:02 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:16:02 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:16:02 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:16:03 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:16:03 INFO  manager.MyListener - After Find Elements By -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:16:03 INFO  manager.MyListener - List size is -->1
