16:02:30 INFO  manager.ApplicationManager - Chrome Driver was opened
16:02:33 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
16:02:34 INFO  TestBase - Starts test with name : loginSuccessDataProvider
16:02:34 INFO  TestBase - starts test if authorizated user
16:02:34 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:02:37 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:02:37 INFO  manager.MyListener - List size is -->0
16:02:37 INFO  TestBase - User login with data: email noa@gmail.comand password: Nnoa12345$
16:02:37 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
16:02:37 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
16:02:37 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Email']
16:02:37 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Email']
16:02:38 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
16:02:38 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
16:02:38 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
16:02:38 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
16:02:38 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:02:40 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:02:40 INFO  manager.MyListener - List size is -->1
16:02:40 INFO  TestBase - Assert passed 'is logged'
16:02:40 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='HOME']
16:02:40 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='HOME']
16:02:42 INFO  TestBase - Starts test with name : loginSuccessDataProvider
16:02:42 INFO  TestBase - starts test if authorizated user
16:02:42 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:02:42 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:02:42 INFO  manager.MyListener - List size is -->1
16:02:42 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button
16:02:42 INFO  manager.MyListener - After Find Element By -->By.xpath: //button
16:02:42 INFO  TestBase - test was needed in logout status
16:02:42 INFO  TestBase - User login with data: email noa@gmail.comand password: Nnoa12345$
16:02:42 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
16:02:42 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
16:02:42 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Email']
16:02:42 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Email']
16:02:43 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
16:02:43 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
16:02:43 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
16:02:43 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
16:02:43 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:02:43 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:02:43 INFO  manager.MyListener - List size is -->1
16:02:43 INFO  TestBase - Assert passed 'is logged'
16:02:43 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='HOME']
16:02:43 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='HOME']
16:02:46 INFO  TestBase - Starts test with name : loginSuccessDataProvider
16:02:46 INFO  TestBase - starts test if authorizated user
16:02:46 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:02:46 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:02:46 INFO  manager.MyListener - List size is -->1
16:02:46 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button
16:02:46 INFO  manager.MyListener - After Find Element By -->By.xpath: //button
16:02:46 INFO  TestBase - test was needed in logout status
16:02:46 INFO  TestBase - User login with data: email noa@gmail.comand password: Nnoa12345$
16:02:46 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
16:02:46 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
16:02:46 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Email']
16:02:46 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Email']
16:02:46 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
16:02:46 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
16:02:46 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
16:02:46 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
16:02:46 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
16:02:47 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
16:02:47 INFO  manager.MyListener - List size is -->1
16:02:47 INFO  TestBase - Assert passed 'is logged'
16:02:47 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='HOME']
16:02:47 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='HOME']
